Small Unit Installation Postcode,Previous Years (2001-2011) - Installations Quantity,Previous Years (2001-2011) - SGU Rated Output In kW,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2612,174,463.614,1,9.88,1,45.825,0,0,0,0,0,0,3,13.25,2,4.76,1,4,2,13.14,1,2.52,1,5,3,14,1,2.53,0,0,3,11,2,8.3,3,12.5,2,15,4,30.59,2,8.08,5,19.845,2,6.92,0,0,0,0,213,690.754
2614,639,"1,456.69",1,3.04,3,5.7,7,19.9,10,21.593,15,38.892,13,43.705,3,11.43,2,5.47,1,3.675,3,17.185,6,16.03,8,33.07,9,33.39,7,22.73,8,58.36,8,28.62,5,52.18,7,24.25,20,94.62,30,128.96,36,166.605,7,32.75,10,44.945,7,28.595,865,"2,392.38"
2615,"1,292","2,799.87",8,22.37,8,16.23,22,57.87,15,36.995,27,65.378,48,144.045,12,41.76,13,50.035,8,26.94,19,60.94,19,86.286,19,96.51,12,52.48,17,126.28,13,42.75,9,67.38,17,71.17,14,77.33,34,157.101,64,275.383,66,280.82,24,79.015,14,46.55,13,46.16,"1,807","4,827.65"
2616,5,44.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44.12
2617,825,"2,083.93",3,14.65,4,9.25,11,25.44,32,61.58,25,69.61,35,108.8,5,14.24,7,21.75,14,55.395,8,24.44,10,43.78,16,58.71,6,23.54,8,32.345,13,46.16,8,39.79,7,29.35,5,23,22,112.19,35,160.22,40,159.075,7,33.735,5,20.9,6,20.5,"1,157","3,292.38"
2618,63,262.543,0,0,0,0,0,0,1,9.36,0,0,4,15.519,0,0,0,0,1,6.5,0,0,1,1.56,0,0,0,0,0,0,0,0,3,96,1,0.78,0,0,0,0,0,0,1,7,1,5,3,27,0,0,79,431.262
2619,144,434.22,2,3.04,1,3,1,1.8,4,7.02,3,8.54,2,5,6,20.49,5,21.05,0,0,1,2.5,8,24.26,4,11.36,7,26.76,3,10.6,3,9,2,6.5,3,13.905,3,11.2,3,9.29,3,15.1,4,15.5,6,20.35,5,18.55,7,23.7,230,722.735
2620,811,"2,690.19",6,15.86,6,25.13,12,34.332,7,38.092,17,49.84,20,71.489,10,34.82,9,22.595,7,24.04,11,40.995,28,126.033,17,67.765,17,55.65,30,127.35,24,89.77,14,63.072,12,41.59,14,61.78,10,48.13,13,59.18,19,74.95,19,72.995,34,121.54,30,171.852,"1,197","4,229.04"
2621,231,894.947,2,8.8,5,13.7,3,4.061,1,5.06,9,31.435,10,28.145,8,21.61,5,15.685,9,27.86,5,23.12,8,54.86,3,11.03,5,15.212,8,31.94,5,19.22,5,17.5,5,14.5,4,10.875,2,6.42,4,21,4,18,6,24.13,9,38.75,5,24.5,361,"1,382.36"
2622,237,651.524,2,3.25,0,0,2,6.63,1,1.52,6,14.355,12,60.391,2,5.2,2,3.95,1,1.2,1,3,2,2.438,10,51.212,2,5.295,1,2.25,2,7.65,0,0,3,6.2,8,32.467,2,18,2,5.5,0,0,5,16.2,0,0,2,4.75,305,902.982
2623,13,22.245,0,0,0,0,0,0,0,0,0,0,1,3.04,0,0,1,7.05,0,0,0,0,0,0,1,5.04,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7.5,0,0,1,3,23,56.875
2624,2,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.15
2625,3,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.43
2626,22,52.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,0,0,1,3,0,0,1,8,0,0,0,0,0,0,1,5,0,0,1,3.5,1,3.18,1,4,29,80.68
2627,124,308.8,1,14.4,1,1.48,4,13.09,1,1.9,0,0,5,31.12,0,0,1,5.265,2,15.01,2,17.255,6,15.455,4,24.47,2,7.537,0,0,1,3.12,2,12.54,5,19.04,1,12,2,6,1,3.18,0,0,4,14.84,3,8.505,3,13.95,175,548.957
2628,48,135.635,2,31.81,1,1.48,0,0,0,0,0,0,2,11.4,0,0,2,4.68,1,3.675,2,8.53,7,21.73,0,0,1,4.2,0,0,1,7.5,2,6.57,3,11,0,0,2,5,2,5.61,1,1.5,3,6.62,0,0,0,0,80,266.94
2629,8,41.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,48.37
2630,300,708.174,4,12.14,6,15.73,8,16.98,3,9.73,6,20.795,14,45.84,5,10.5,3,8,2,4.6,2,8.8,14,44.27,3,6.84,1,4,5,9.916,2,22,2,11.12,1,4.2,5,12.5,4,14.5,9,28.01,2,7.5,10,31.79,6,26.18,1,3,418,"1,087.12"
2631,16,43.24,0,0,0,0,2,3.04,0,0,1,3.04,1,1.5,0,0,0,0,0,0,0,0,1,2.07,0,0,0,0,0,0,0,0,1,4,1,0.47,1,3,1,4,0,0,0,0,0,0,1,0.5,1,2,27,66.86
2632,74,141.955,0,0,0,0,1,5,0,0,1,0.83,1,2.09,0,0,3,11,0,0,2,4.5,0,0,0,0,3,4.36,1,2.4,4,10.77,1,3.5,1,3,0,0,0,0,1,5,0,0,3,6.94,0,0,2,21,98,222.345
2633,8,12.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,3,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2.94,0,0,0,0,12,31.76
2640,"1,257","2,986.43",8,26.538,11,34.67,17,52.545,15,37.905,39,105.578,93,361.975,21,69.67,21,53.855,19,55.59,28,84.925,30,97.48,42,150.915,25,60.24,40,158.89,29,80.77,29,104.95,33,114.95,20,67.768,28,80.994,26,167.583,24,103.79,28,141.16,34,123.925,24,164.72,"1,941","5,487.82"
2641,392,848.49,6,13.711,4,9.841,2,3.53,18,39.355,18,53.651,34,117.218,6,12.6,9,16.41,7,13.62,14,34.935,12,45.605,17,54.5,12,44.24,15,44.29,12,48.08,13,35.99,9,24.795,9,27.769,11,31.34,12,47.16,9,35.76,20,105.705,11,70.96,10,26,682,"1,805.56"
2642,177,651.655,3,9.64,1,1.48,2,4.6,6,24.21,2,5.32,12,50.45,4,19.65,6,20.16,1,3.15,4,14.6,2,4.01,5,45,9,26.27,5,22.89,6,27.16,4,18,5,17,6,26.12,10,78.78,11,48.18,9,36.86,12,50.44,6,24.5,6,20,314,"1,250.13"
2643,150,639.63,0,0,5,20.725,8,16.64,1,1.5,10,23.665,12,30.265,2,5.145,2,3.2,11,32,8,26.02,3,9,10,39.97,4,14.1,0,0,2,10,9,30.52,5,17,9,30.55,3,13,8,27.49,8,19.76,3,8,0,0,2,8,275,"1,026.18"
2644,89,418.546,1,2.544,1,1.52,3,4.72,0,0,1,3.51,8,36.785,1,5,0,0,2,5.31,2,5.4,2,4.37,2,13.04,4,18.1,0,0,4,26.97,2,9.2,5,15.29,6,16.9,2,8,2,10.8,4,21.2,9,65.66,2,6,2,7,154,705.865
2645,12,38.915,0,0,0,0,1,1.52,0,0,2,7.02,2,15,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,3,11.06,1,2,1,3,1,2.5,0,0,0,0,0,0,0,0,1,2.115,26,89.13
2646,314,"1,390.88",4,9.54,3,6.08,3,18.92,6,17.97,9,27.2,19,85.09,4,23.12,1,3.6,22,62.7,17,46.02,12,44.72,33,120.14,8,21.04,17,174.05,13,50.81,15,55.11,9,41.95,16,61.55,10,127.61,8,35.32,10,54.51,16,66.82,6,21,6,26.3,581,"2,592.05"
2647,107,283.508,1,2.544,2,6.16,6,19.655,5,23.27,6,18.475,13,49.975,4,15.5,3,7.93,3,13,3,9.92,12,127.08,19,77.99,1,5,5,112.575,7,21.875,6,25.2,2,11.04,3,12,4,13.5,6,18,1,2,2,6,2,9.5,8,22.5,231,914.197
2648,31,86.155,0,0,3,8.78,4,12.41,1,1.52,2,7.752,2,8.94,0,0,5,23.135,1,4.935,3,11.58,2,7.8,2,7.66,1,5,2,10,2,7,3,13,8,35.74,6,29.79,6,24.16,2,8,8,37.5,6,32.26,2,9.8,3,11,105,403.917
2649,2,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.77
2650,"1,035","3,243.22",11,27.55,21,62.12,22,80.6,25,85.045,54,207.79,109,404.085,49,159.82,51,144.525,28,86.52,36,122.2,55,206.31,88,380.22,38,144.02,34,139.45,30,85.83,51,173.3,53,338.25,47,183.69,58,268.67,35,138.64,22,69.41,52,266.525,31,114.79,31,127.315,"2,066","7,259.90"
2651,17,46.46,1,2.97,2,4.45,0,0,1,2.7,0,0,3,23.63,1,3,0,0,0,0,1,2.28,3,5.98,1,3.36,1,4.86,3,6.24,2,13,3,5.9,1,2.5,1,2.5,3,9.5,2,6,0,0,0,0,0,0,0,0,46,145.33
2652,116,571.307,3,4.75,6,30.6,2,5.98,7,33.58,10,53.56,9,45.63,4,8.38,4,9.99,4,17.41,2,6.185,4,15.07,5,29.49,1,3.2,3,7.7,7,27.875,3,10.6,3,11.75,4,15.1,3,8,8,29.575,4,16.13,9,37.4,12,56.08,8,34,241,"1,089.34"
2653,74,282.414,0,0,3,3.76,0,0,3,5.65,4,11.1,13,37.365,2,12.29,2,4.64,1,1.54,4,11.48,3,9.56,0,0,0,0,1,1.84,0,0,0,0,2,5.21,3,9,8,45.9,6,21.03,2,4.56,4,14.98,1,10,2,8,138,500.319
2655,53,232.634,0,0,1,9.88,2,6.08,2,5.25,3,9.505,2,19.76,3,8.24,3,11.92,1,4.4,1,2.3,2,4.09,8,23.12,1,1.14,1,1.6,1,2,2,7.28,1,4.75,2,4.37,5,14,1,4,2,7.12,2,7.12,1,4,0,0,100,394.559
2656,20,82.013,0,0,3,8.19,2,7.15,2,10.33,1,1.95,5,15.755,0,0,1,3.9,1,9.9,1,3,4,12.62,4,15.64,5,29.68,0,0,1,7.848,2,10,2,5.5,3,9.7,11,46.5,1,4.08,5,21,5,41.12,1,2,3,13.19,83,361.066
2658,52,229.52,0,0,0,0,1,1.52,1,2.16,0,0,3,22.22,1,2.15,0,0,0,0,2,4,1,2.76,4,15.18,2,5.73,1,1.56,1,5.5,3,10.2,3,27.2,6,16.05,4,18,4,19.8,2,17,3,8.08,2,6,3,9.17,99,423.8
2659,34,194.784,0,0,0,0,0,0,0,0,1,2.82,2,19.54,0,0,0,0,0,0,7,18.72,1,5.06,4,36,1,3,1,5,7,28.28,2,6.41,3,13,1,3.2,0,0,2,6.6,2,5.28,0,0,0,0,0,0,68,347.694
2660,47,197.9,1,1.52,2,7.22,3,5.13,1,8.84,0,0,4,11.26,1,4.14,1,2.28,1,2.15,2,10,2,9.06,2,8.55,0,0,2,7.47,3,9.7,4,11.07,0,0,5,13.5,4,17.5,2,9.8,4,24.05,4,8.14,2,8.3,2,7,99,384.58
2663,71,208.214,0,0,1,3.09,1,4.09,3,10.21,1,3.04,15,41.65,2,4.37,6,18.95,1,2.3,1,2.145,4,8.857,5,14.56,6,12.5,3,16.55,2,4.66,2,6.24,1,3.2,4,21.34,9,43.67,5,13.66,0,0,6,22.67,2,3,1,17,152,485.966
2665,37,254.544,0,0,1,1.52,0,0,0,0,2,5.005,3,9.28,2,3.52,0,0,0,0,0,0,2,6.78,0,0,0,0,0,0,4,18.65,2,12.755,3,7.72,2,7.94,2,7,0,0,1,5,2,6,1,3,2,8,66,356.714
2666,130,505.44,2,13.3,3,8.215,1,1.845,3,13.08,9,33.25,12,34.18,2,3.005,2,4.4,4,111.91,11,39.38,7,20.6,3,8.76,3,7.14,7,36.43,5,13.285,7,19.3,7,31.2,5,19,7,21.34,7,28.39,7,22.76,7,41.88,7,28.04,3,13,261,"1,079.13"
2668,7,12.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,1,4,0,0,9,19.37
2669,28,152.235,0,0,2,7.6,2,12.04,1,1.52,1,5,4,7.58,0,0,4,8.56,4,28.96,0,0,2,4,2,7.04,0,0,3,14,0,0,1,10.25,4,19.248,1,3,4,20.25,4,11.5,1,3.75,5,15.14,0,0,1,4.5,74,336.173
2671,88,378.76,2,12.92,2,6.14,2,4.05,0,0,2,5.66,17,58.86,1,3.5,5,15.77,2,6.84,10,37.12,2,10,3,11.25,1,3,3,8.22,7,26.13,4,12.64,20,68.34,14,55.93,6,11.9,4,9.32,4,21.07,5,22.33,8,28,6,31.12,218,848.87
2672,24,87.635,0,0,0,0,0,0,0,0,1,4.04,3,17.03,1,5,1,2.97,0,0,0,0,1,4,2,7,0,0,1,4,0,0,0,0,0,0,0,0,2,8.5,4,10.62,4,28.25,1,4,0,0,1,3.5,46,186.545
2675,34,333.05,1,1.52,0,0,0,0,0,0,0,0,2,13.6,0,0,1,2,0,0,2,8,1,3,18,53.06,0,0,2,9.57,2,5.5,0,0,2,8.5,2,6.95,0,0,1,1.5,5,17,1,4.9,3,12.75,4,17.1,81,498
2680,487,"2,279.06",4,21.415,6,22.432,17,38.44,19,81.35,49,223.85,43,338.23,11,42.39,39,131.22,8,33.35,10,30.011,10,26.64,10,39.42,13,63.29,7,54.36,17,87.44,17,72.84,18,66.76,25,94.11,21,102.82,22,113.37,22,93.72,18,120.63,14,88.6,8,23.94,915,"4,289.68"
2681,53,274.665,0,0,0,0,1,10.12,0,0,1,1.49,5,35.64,2,8,2,5.24,0,0,0,0,0,0,1,3.5,1,3,1,5,3,11.42,3,14.4,1,6,4,13.5,5,17.08,3,10,4,26.7,1,3.5,2,7.8,2,10,95,467.055
2700,46,223.631,0,0,2,3,3,5.24,0,0,4,10.11,6,29.4,10,38,32,104.34,6,32.44,2,8.28,4,10.26,6,17.82,3,13.04,0,0,4,22,13,51.22,8,27.8,9,22.87,6,19.08,2,4,3,8.5,5,12.85,9,26.01,11,37,194,726.891
2701,45,177.56,0,0,1,1.88,2,3.68,1,1.98,6,13.75,9,23.405,1,1.6,3,11.31,1,3.12,7,44.39,4,13.17,3,13,3,10.14,0,0,2,9.8,6,23.18,4,13.2,4,9.5,4,8.04,2,7.54,0,0,4,11.2,1,1.5,4,12.97,117,415.915
2702,25,118.163,0,0,1,3.96,1,2.16,1,1.56,0,0,5,13.5,0,0,1,3,0,0,0,0,1,3.92,2,6.52,1,1.61,0,0,3,11.91,0,0,2,7,4,21.56,3,7.5,0,0,3,13.86,1,5,1,3,2,10,57,234.223
2703,8,42.2,0,0,0,0,0,0,0,0,2,6.63,0,0,1,1.52,4,24.08,0,0,0,0,0,0,1,1.5,0,0,1,30,0,0,2,11.068,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,9,23,127.998
2705,141,647.87,1,1.52,3,8.1,12,42.92,6,16.23,12,39.06,8,48.5,9,26,18,63.89,13,57.24,6,55.04,4,11.38,11,51.07,5,26.22,5,19.48,3,7.315,8,35.76,6,32.18,4,11.8,4,10.5,5,16.64,6,20.55,4,14.92,7,19.9,10,43.86,311,"1,327.95"
2706,29,126.33,0,0,0,0,0,0,0,0,1,3,2,11.445,0,0,0,0,1,4.14,1,3,0,0,0,0,0,0,0,0,0,0,4,10.1,2,5.5,3,9,1,5,0,0,2,14.06,3,29,1,2,1,3,51,225.575
2707,33,187.11,0,0,0,0,0,0,0,0,2,14.2,4,33.3,1,1.5,0,0,0,0,4,9.78,0,0,0,0,1,1.95,0,0,0,0,2,7,4,13.25,4,21.99,2,5,1,4,5,22,6,30,0,0,5,139.46,74,490.54
2710,170,593.809,3,16.41,5,17.06,6,18.78,2,14.23,4,19.64,15,104.66,5,14.215,16,49.7,4,29.45,9,36.18,2,10,19,80.215,27,118.666,29,118.31,18,80.328,47,189.89,21,90.73,29,129.1,27,128.105,21,102.9,10,47.11,19,125.5,32,176.22,19,93,559,"2,404.21"
2711,40,228.105,1,4.94,2,14.82,3,19.88,3,16.26,3,13,18,80.365,1,6,3,12,2,6.2,3,7.2,1,1.52,1,4.8,0,0,0,0,7,37.578,1,3.12,3,11.2,7,45.5,6,24.4,10,41.77,2,11,5,45.98,4,23,1,4,127,662.638
2712,19,69.23,0,0,0,0,0,0,0,0,1,2,1,2.45,0,0,2,4,1,5,1,5,1,5,4,20,0,0,4,11.5,10,32.4,3,11,8,40.19,7,28.84,7,34.48,4,14.88,2,11,2,13,3,16.82,3,29,83,355.79
2713,57,285.91,0,0,0,0,0,0,0,0,0,0,3,14.4,2,8.675,7,21.705,4,21.03,14,70.34,4,18.21,5,67.95,5,22.42,11,44,12,49.25,6,24.72,12,50.9,4,9.56,9,45,5,30,7,30.2,9,37,2,10,2,10,180,871.27
2714,106,314.077,1,1.9,7,24.22,2,5.32,5,13.17,6,14.175,8,21,3,6.04,4,9.2,3,30.08,7,21.185,4,16.9,0,0,3,13,10,36.755,18,50.63,7,22.6,9,30.5,14,50.3,3,7.56,4,24.55,5,88,4,13.75,7,25.5,3,15.5,243,855.912
2715,10,52.33,0,0,0,0,1,9.88,0,0,4,17.15,1,10.26,0,0,0,0,0,0,0,0,2,51.96,4,12,0,0,1,4.08,2,4.9,0,0,0,0,3,15.1,0,0,1,2,0,0,0,0,1,5,1,5.5,31,190.16
2716,55,157.625,0,0,0,0,1,9.88,1,1.52,1,1.52,3,9.9,0,0,5,19.5,4,18.5,6,27.04,1,1.75,2,7.04,2,5.88,2,7,3,10.04,1,4,3,19.72,8,32.41,4,15.24,1,3.2,1,3,1,9.4,2,13,2,6,109,383.165
2717,7,21.02,0,0,0,0,1,1.54,0,0,0,0,3,12.096,1,5,1,3.36,0,0,2,10.86,0,0,2,27.5,0,0,1,10,0,0,5,22.1,0,0,1,4.5,0,0,1,2,1,1.75,0,0,1,3,0,0,27,124.726
2720,108,285.817,4,10.02,3,6.08,4,9.54,1,2.34,21,70.17,34,105.955,3,8.7,9,25.96,6,11.475,7,24.405,3,11.105,11,48.37,13,36.05,1,1.17,7,22.99,7,18.18,10,23.845,8,22.47,15,48.46,1,2.75,7,18.25,12,49.14,9,45.5,6,24.5,310,933.242
2721,3,29.08,0,0,0,0,0,0,0,0,0,0,1,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32.2
2722,37,149.93,0,0,3,15.46,4,10.1,1,4,6,21.804,10,29.245,6,21.19,8,45.765,7,21.655,5,20.57,5,19.8,2,6.86,3,7.28,3,15.02,5,17,8,20.9,5,19.08,4,12.07,4,15.8,11,39,7,25.62,1,3.29,4,12.6,0,0,149,554.039
2725,8,15.78,0,0,0,0,0,0,1,1.52,0,0,2,4.68,0,0,0,0,0,0,0,0,0,0,1,3.2,0,0,1,4,0,0,0,0,0,0,0,0,2,6.21,0,0,0,0,0,0,0,0,0,0,15,35.39
2726,5,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35.8
2727,4,18.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,23.13
2729,36,111.219,0,0,2,3.68,1,2.97,0,0,7,27.84,9,29.11,0,0,6,15.09,2,6.15,2,8.2,2,8.28,2,6.44,0,0,1,3,1,4.24,0,0,1,5.06,1,2.5,2,4.5,1,2,2,4.1,1,3.5,0,0,0,0,79,247.879
2730,29,92.695,2,7.46,2,4.84,1,2.96,1,2,2,6.08,6,12.645,0,0,0,0,0,0,0,0,2,3.36,1,3,0,0,2,8.36,3,9,1,2.5,1,3,1,3,1,3.08,2,9.89,2,3.5,1,4.9,1,3,1,3,62,188.27
2731,134,302.288,0,0,6,14.625,5,22.24,4,11.04,7,18.45,17,52.915,5,22.06,2,7.08,18,77.12,22,83.79,8,27.01,28,88.61,6,33.07,7,30.07,8,30.19,6,29,12,37.19,3,12.16,8,28.65,5,23.5,11,35.5,13,49,9,26,9,40,353,"1,101.56"
2732,124,"1,007.27",0,0,0,0,0,0,0,0,0,0,3,7.14,0,0,1,8.8,3,8.195,5,11.06,1,2,7,23.935,2,12,1,5,1,7.848,0,0,1,20,2,8,5,37.3,5,26.2,1,4.25,1,5,0,0,4,17,167,"1,211.00"
2733,4,25.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.18,2,10,0,0,0,0,0,0,1,1.635,0,0,0,0,2,7.06,2,7.905,2,11,1,5,2,10,1,5,1,3.5,22,106.26
2734,2,12.84,0,0,0,0,0,0,0,0,0,0,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0,8,66.14,1,10,3,66,3,92.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,252.53
2735,30,258.33,0,0,1,1.52,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,1,5,4,26.02,1,5,1,3,3,10.75,0,0,0,0,3,16,1,6,1,8,50,359.12
2736,9,28.695,0,0,0,0,0,0,1,1.52,0,0,2,14.44,0,0,0,0,0,0,1,15.36,2,20.64,3,19.96,0,0,1,5.07,0,0,0,0,3,18.25,1,2.47,0,0,0,0,0,0,0,0,2,136.41,1,4.92,26,267.735
2737,4,13,1,3.185,0,0,2,9,0,0,2,5.83,0,0,0,0,0,0,1,2.695,0,0,2,8.9,1,3,1,2.08,1,7.35,0,0,1,5.5,1,99,2,5.5,2,7.6,3,20,0,0,0,0,0,0,0,0,24,192.64
2738,31,80.034,0,0,0,0,0,0,0,0,1,4.935,5,20.335,0,0,0,0,1,3.816,2,14.29,1,3.5,1,13,0,0,1,3,0,0,1,2,2,9.4,1,12,3,10.46,1,5,2,17,6,34.94,3,5.33,1,6.24,63,245.28
2739,19,52.544,1,1.52,0,0,0,0,0,0,1,2.2,1,4.5,0,0,0,0,0,0,0,0,0,0,4,17.205,0,0,0,0,0,0,2,14.94,1,6.24,0,0,1,3,4,18,3,9,2,8.445,2,5,1,8,42,150.594
2745,698,"1,486.53",12,26.6,11,24.27,13,24.28,26,68.21,51,131.935,61,150.31,11,35.41,16,46.522,24,67.865,21,52.91,16,62.75,19,76.19,11,35.525,14,47.94,13,44.84,9,33.99,12,56.38,10,34.91,16,52.91,14,56.26,8,37.01,10,31.975,5,19.09,9,33.37,"1,110","2,737.98"
2747,717,"1,384.28",11,20.94,14,26.725,30,60.595,29,54.435,55,120.495,80,185.075,13,28.485,31,63.575,11,24.42,25,76.395,25,58.71,29,111.58,13,49.03,25,84.81,17,56.3,5,14,12,26.55,13,58.262,13,46.46,9,32.07,14,59.68,10,28.875,10,37.86,13,43.099,"1,224","2,752.71"
2748,62,230.166,3,7.52,1,10,0,0,1,4.94,3,15.5,7,29.93,0,0,2,6.04,0,0,2,8.5,1,4.94,1,10,0,0,0,0,3,19.08,1,4.56,1,9.6,2,12.06,1,2.34,0,0,0,0,1,10.08,0,0,4,38,96,423.256
2749,396,928.762,5,13.56,3,8.65,19,46.27,17,39.645,19,50.655,14,40.59,8,27.05,7,14.36,7,21.92,10,35.74,17,39.03,21,55.01,7,12.88,4,11.6,9,32.8,6,24,6,18.42,4,12.5,5,10.17,7,40.906,3,10.5,10,37.61,6,16.48,4,18.98,614,"1,568.09"
2750,"1,079","2,052.38",9,24.84,18,34.99,27,50.7,31,71.245,59,124.995,75,163.74,14,30.96,26,69.43,22,62.27,26,74.85,26,56.225,45,144.21,16,55.433,15,68.86,13,43.67,10,37.78,14,48.745,14,52.61,15,119.095,12,51.5,14,43.88,13,55.478,8,27.51,16,54.535,"1,617","3,619.93"
2751,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5
2752,130,298.799,1,1.54,1,1.52,3,8.265,4,14.11,5,12.17,14,49.9,4,15.305,10,35.122,1,3.04,7,28.08,5,17.3,7,26.9,3,8.18,3,9.464,1,3.22,5,35.9,1,1.92,0,0,1,12,2,5.07,1,3,3,16.045,1,10.137,0,0,213,616.987
2753,391,939.596,3,8.19,7,19.18,12,43.755,9,16.215,19,43.26,24,69.685,7,16.48,9,23.17,6,15.72,13,36.68,8,22.28,13,44.73,7,21.56,9,39.59,2,5,9,35.18,4,13.56,1,2,7,38.59,8,23.5,9,36.2,9,42.34,4,22.25,10,39,600,"1,617.71"
2754,147,374.51,1,4.44,3,6.58,6,14.09,1,1,6,15.58,5,10.98,1,2.07,0,0,2,4.52,1,5.5,6,14.26,2,5.705,0,0,1,2.76,4,9.36,0,0,5,17.8,2,7.32,2,6.54,1,3,2,5.96,1,4.75,1,5,1,4.75,201,526.475
2756,739,"1,922.79",3,6.04,9,32.87,23,48.126,24,76.615,23,56.78,47,125.545,10,35.19,14,40.82,14,57.382,12,53.52,12,27.53,38,154.53,11,28.29,9,33.455,8,120.32,11,43.412,9,29.48,8,27.55,16,87.63,10,51.885,10,44.82,7,27.7,12,48.535,7,47.708,"1,086","3,228.53"
2757,18,40.045,0,0,0,0,0,0,0,0,0,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47.045
