Small Unit Installation Postcode,Previous Years (2001-2012) - Installations Quantity,Previous Years (2001-2012) - SGU Rated Output In kW,Jan 2013 - Installations Quantity,Jan 2013 - SGU Rated Output In kW,Feb 2013 - Installations Quantity,Feb 2013 - SGU Rated Output In kW,Mar 2013 - Installations Quantity,Mar 2013 - SGU Rated Output In kW,Apr 2013 - Installations Quantity,Apr 2013 - SGU Rated Output In kW,May 2013 - Installations Quantity,May 2013 - SGU Rated Output In kW,Jun 2013 - Installations Quantity,Jun 2013 - SGU Rated Output In kW,Jul 2013 - Installations Quantity,Jul 2013 - SGU Rated Output In kW,Aug 2013 - Installations Quantity,Aug 2013 - SGU Rated Output In kW,Sep 2013 - Installations Quantity,Sep 2013 - SGU Rated Output In kW,Oct 2013 - Installations Quantity,Oct 2013 - SGU Rated Output In kW,Nov 2013 - Installations Quantity,Nov 2013 - SGU Rated Output In kW,Dec 2013 - Installations Quantity,Dec 2013 - SGU Rated Output In kW,Jan 2014 - Installations Quantity,Jan 2014 - SGU Rated Output In kW,Feb 2014 - Installations Quantity,Feb 2014 - SGU Rated Output In kW,Mar 2014 - Installations Quantity,Mar 2014 - SGU Rated Output In kW,Apr 2014 - Installations Quantity,Apr 2014 - SGU Rated Output In kW,May 2014 - Installations Quantity,May 2014 - SGU Rated Output In kW,Jun 2014 - Installations Quantity,Jun 2014 - SGU Rated Output In kW,Jul 2014 - Installations Quantity,Jul 2014 - SGU Rated Output In kW,Aug 2014 - Installations Quantity,Aug 2014 - SGU Rated Output In kW,Sep 2014 - Installations Quantity,Sep 2014 - SGU Rated Output In kW,Oct 2014 - Installations Quantity,Oct 2014 - SGU Rated Output In kW,Nov 2014 - Installations Quantity,Nov 2014 - SGU Rated Output In kW,Dec 2014 - Installations Quantity,Dec 2014 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2875,23,119.969,1,1.96,0,0,2,5,1,3,5,28.5,2,5,2,4.8,3,13.3,2,5.5,0,0,1,2,1,2.5,0,0,2,5.5,1,4.08,0,0,1,5,3,19.87,1,2.5,1,5,0,0,0,0,1,4,0,0,53,237.479
2876,12,74.06,2,6.9,0,0,1,3,1,5,1,5.29,0,0,1,5,1,4,0,0,0,0,0,0,2,12.5,0,0,2,10,1,4.8,1,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,3,27,143.55
2877,105,514.973,6,26.835,5,23.55,16,66.73,2,17.84,2,8.14,6,78.92,27,93.28,10,83.6,12,74.26,12,62.24,4,17,8,36.75,0,0,16,71.62,3,16.24,4,15.5,3,14,2,9,3,20,9,130.25,5,24.3,2,3.5,2,8,7,22.5,271,"1,439.03"
2878,9,15.3,0,0,0,0,7,22,0,0,1,5,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50.3
2879,38,62.435,0,0,0,0,1,30.87,6,20.6,2,6.24,4,25.5,9,32.61,1,15,1,4,3,13,1,3,0,0,1,10,2,6,0,0,1,25.5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,71,259.755
2880,"1,927","3,479.83",17,43.87,15,54.22,40,336.375,51,164.62,55,248.31,55,192.59,27,86,28,137.45,23,64.13,23,92,10,132.75,13,69.75,23,145.95,12,57.745,17,144.12,24,82.2,11,48,13,52.59,14,57.75,11,35.5,19,96.8,14,58,13,160.75,8,41.25,"2,463","6,082.55"
2898,27,108.313,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,129.373
2899,510,"1,575.07",22,41.17,4,6.18,2,5.55,1,0.98,2,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,"1,636.27"
2900,41,93.165,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25,4,31.335,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,7,0,0,0,0,2,8.09,0,0,0,0,0,0,54,157.84
2901,0,0,0,0,0,0,0,0,0,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5
2902,646,"1,569.00",5,15.65,11,46.34,3,11,9,64.51,6,27,4,24.884,13,55.945,29,111.56,28,124.09,7,41.92,2,5.5,2,6.5,8,23.59,8,29.33,3,10.5,4,14,7,26.895,5,16.5,9,35.9,3,10.225,5,16.3,9,38.74,6,20.28,3,13,835,"2,359.16"
2903,342,826.871,4,16.62,2,8,6,27.99,1,5,5,21.5,1,6.5,7,32.5,17,88.29,13,55.96,3,12.5,1,2.5,3,10.5,3,14.095,4,19.095,1,4,5,16.5,1,5.1,0,0,6,18.24,4,18.71,1,5,7,24.365,3,13,2,8.5,442,"1,261.34"
2904,697,"1,521.59",3,16.75,5,24.9,3,12.25,6,28.8,5,25,1,3.84,11,43.1,23,100.375,13,63.652,3,8.66,4,15,2,8.5,2,8,4,23.1,2,8.17,2,6.324,5,21.96,5,13,6,23.18,5,19.15,6,27.5,7,25.4,3,12,0,0,823,"2,060.20"
2905,959,"2,296.61",11,40.37,9,37.91,10,47.67,7,32.025,16,64.75,9,44.07,34,142.134,45,215.59,44,166.31,7,31.77,7,25.06,7,26.58,3,10.53,7,21.06,5,15.44,8,37.25,7,22,11,49.89,9,28.81,13,51,16,68.25,7,30.31,10,47.53,12,60.45,"1,273","3,613.37"
2906,532,"1,227.60",5,22.48,6,20.095,8,34.17,7,32,10,50,8,40.18,11,44.51,27,105.955,20,107.76,7,36.5,5,21.06,5,45.5,4,20.5,2,11,4,11.31,7,22.5,6,20.53,3,7.5,5,21,5,17.1,6,20,5,18,7,33,5,15.24,710,"2,005.49"
2911,35,168.214,2,7.5,1,10,5,21.848,0,0,1,5,0,0,4,14,2,5.925,11,78,1,5.1,2,5,2,6.62,0,0,0,0,0,0,2,8.2,6,19.24,3,18,3,9.5,2,6.06,1,3,0,0,4,12,0,0,87,403.207
2912,106,272.101,1,8,4,13.4,1,5,1,6,2,6.5,1,4.5,1,5,3,11,7,27.805,1,5,0,0,0,0,0,0,0,0,2,6.79,0,0,4,11.86,2,10,2,10,1,3,1,4.5,0,0,2,10.75,0,0,142,421.206
2913,959,"2,145.32",7,22.56,4,12.5,10,35.28,9,37.25,12,40,11,88.26,27,133.9,45,195.156,47,219.404,8,47.29,4,14.755,5,16.06,1,7,3,10.08,5,19.3,3,10,3,8.91,10,30.2,3,6.5,13,50.99,11,49.08,9,34.5,13,49.85,10,38.55,"1,232","3,322.70"
2914,542,"1,230.16",7,31.24,11,41.12,9,27.07,9,32,18,67.174,6,26,28,97.8,47,178.01,29,122.97,14,52.866,7,26.454,2,5.25,2,7.73,2,6.9,6,23.48,5,14.5,3,10.45,3,8.5,5,15.6,10,41.5,11,38.775,14,54.51,8,35.48,11,48.28,809,"2,243.82"
3000,13,66.776,0,0,0,0,0,0,1,5.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5,0,0,0,0,1,5,0,0,0,0,0,0,1,9,0,0,1,21.5,0,0,0,0,0,0,19,114.846
3002,9,19.184,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,5,0,0,1,2.75,1,2,0,0,0,0,0,0,1,99.77,0,0,0,0,0,0,0,0,1,3,1,3.24,0,0,1,1.5,0,0,17,140.444
3003,22,64.09,0,0,2,7.25,0,0,0,0,2,9.6,0,0,0,0,0,0,1,27.495,1,4.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,1,3,0,0,2,15.1,1,3.1,0,0,34,139.635
3004,3,12.65,0,0,0,0,0,0,1,22.5,0,0,0,0,0,0,0,0,1,17.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53.07
3006,4,37.795,0,0,0,0,1,5,0,0,0,0,1,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,56.045
3008,2,23.59,0,0,0,0,0,0,0,0,0,0,64,130.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.02,0,0,1,40,1,2.62,0,0,0,0,0,0,0,0,0,0,2,51.35,71,333.08
3011,305,612.36,4,15.605,3,10.73,6,18.61,2,4.875,7,24.03,2,4,3,8.54,3,8.5,4,100.75,6,22.8,6,22.58,1,2.28,5,14.395,5,38.29,3,8,3,6.5,3,12.73,5,29.44,3,12,6,20.27,9,31.94,12,44.82,6,16.8,7,33.8,419,"1,124.65"
3012,466,987.863,6,14.7,7,18.44,7,25.45,3,7.5,6,27.82,1,3,7,30.5,5,25.4,1,3,11,128.34,13,46.98,9,33.14,10,24.055,7,24.9,8,31.77,10,28.63,8,26.7,6,21.73,7,23.75,9,25.93,11,39,7,22.6,8,130.15,6,213.52,639,"1,964.87"
3013,328,669.504,2,3.91,9,35.35,2,4,8,23.6,1,5,4,9.31,7,50.9,2,5.74,4,10.68,9,20.94,1,3.6,1,3,4,13.5,7,23.8,6,21.18,1,4,7,23.24,5,17,7,22.098,12,38.55,10,40.945,10,42.13,4,18,8,18.44,459,"1,128.42"
3015,303,624.853,6,19.31,6,20.89,4,8.64,7,18.2,3,11,4,14.14,7,24.75,7,19.15,2,7,6,16.964,3,11.22,4,11.5,6,24.645,8,31,5,23.12,8,25.75,9,33.5,2,8,13,30.68,10,33.874,13,45.674,8,28.57,10,29.62,5,20.92,459,"1,142.97"
3016,278,636.643,3,10.2,3,8.64,4,11.915,4,15.1,3,12.42,3,9.02,4,15.5,6,34.88,5,19,2,12.42,6,21.86,7,31.225,5,16.14,4,12.5,3,8.35,6,18.38,9,32.46,3,11.05,8,24,7,24.19,10,38.16,14,68.84,5,18.5,12,42.48,414,"1,153.87"
3018,538,990.84,5,9.95,8,23.9,2,5.5,5,13.5,7,18.06,7,22.31,5,33.3,6,22.924,3,14.6,6,18.9,6,27.94,3,14.5,1,3.5,7,68,8,32.4,6,20.5,2,5.135,3,11,8,124.42,1,4,7,82,6,91,5,23.14,4,10,659,"1,691.32"
3019,183,398.095,6,25.92,4,14,3,14.5,4,16.2,6,30.1,4,14.5,4,12.22,2,21.15,1,5,2,11,0,0,2,10,2,9,3,9.5,4,18,1,5,2,14.5,1,2,3,11.45,1,4.5,3,15.5,2,9,4,18.5,5,26,252,715.635
3020,"1,377","2,511.02",19,52.92,19,65,21,71.719,15,78.63,15,60.79,25,153.53,14,51.73,12,50.57,15,57.1,16,72.8,14,60.94,11,92.275,19,80.15,11,37.94,12,67.25,9,30.75,15,62,17,81.65,17,136.74,16,75.75,12,47.855,17,62.86,8,31,13,50.5,"1,739","4,143.47"
3021,"1,327","2,766.04",29,104.065,26,98.01,33,115.815,46,165.365,20,69.19,22,76.975,30,127,9,34,16,55.81,20,70.3,17,62,21,66.29,22,81.5,23,86.87,26,94.6,22,73.68,19,75.88,16,61.75,22,76.85,25,89.04,19,67.25,21,76.25,21,79.75,15,50,"1,867","4,724.28"
3022,107,227.094,1,1.52,2,7.04,3,25.005,2,8.2,0,0,1,3,1,3,2,8,0,0,0,0,0,0,0,0,2,4.5,3,10,2,8.5,3,13.5,1,5.1,1,2,1,1.5,1,2,0,0,0,0,0,0,0,0,133,329.959
3023,"2,393","5,281.22",39,130.65,46,147.91,39,136.5,35,117.52,37,132.136,40,137.725,30,113.88,16,53.22,21,72.585,35,126.632,46,158.85,31,133.015,37,135.69,31,112.65,32,120.8,35,122.355,43,159.315,23,146.73,40,153.45,32,133,31,109.28,32,132.95,27,117.22,28,154.8,"3,199","8,340.08"
3024,910,"2,053.92",13,45.54,8,28.5,11,37.69,6,23.84,7,22.69,10,39,14,48.097,10,40.8,6,18.745,12,43.495,15,44.98,19,72.365,17,63.1,17,61.88,19,73.25,17,57.305,21,87.675,10,35.215,12,45.345,11,31,10,39.25,22,87.92,33,114.25,32,109.35,"1,262","3,325.21"
3025,228,470.756,6,16.7,8,34.4,3,10.4,2,3.91,0,0,3,11.76,4,10.25,3,9.5,1,4,3,8,5,16.95,3,10,3,9,4,8.75,6,19.06,4,12.5,1,3,3,9.14,2,8.335,2,4,3,9.5,1,3.5,1,4,2,13.5,301,710.911
3026,4,22.5,0,0,1,12.5,0,0,0,0,0,0,1,30,0,0,0,0,0,0,2,26,2,27,0,0,3,25,2,117.5,0,0,0,0,1,10,0,0,1,15,0,0,0,0,0,0,0,0,0,0,17,285.5
3027,222,495.665,3,10.52,4,16.24,3,9,2,6,2,3.85,4,19,4,13.29,2,6.5,2,6,7,26.5,4,10.6,7,31.645,4,13.32,3,12.04,10,35.07,1,3,7,20.58,3,13,3,15,6,25,7,22.25,4,15,6,19,4,15.91,324,863.98
3028,987,"2,106.82",17,47.82,15,74.99,19,76.605,16,63.065,16,67.25,9,25.05,15,48.42,5,16,13,47.39,6,24.1,14,47.775,8,30,15,56.35,16,49.75,13,50.5,8,25.08,7,22.25,12,38.15,12,59.385,12,38.75,20,60.32,14,45.22,8,112.5,13,69,"1,290","3,302.54"
3029,"3,616","8,021.55",61,192.01,64,190.225,53,154.8,61,209.6,51,139.17,41,155.655,47,147.97,28,101.38,34,138.66,56,176.565,67,231.843,72,295.095,65,250.97,72,259.545,56,202.235,44,178.65,32,128.065,66,235.185,66,250.67,51,202.405,76,298.3,90,454.42,60,204.6,57,217.13,"4,986","13,036.70"
3030,"3,159","7,081.46",63,204.175,62,220.18,49,167.405,50,189.52,48,204.97,36,121.9,41,179.395,37,200.34,28,102.14,42,154.265,62,238.451,62,245.66,79,268.55,57,221.245,54,195.71,47,181.53,64,253.9,59,235.35,59,270.96,62,302.22,53,238.135,86,428.61,50,198.35,59,338.655,"4,468","12,443.07"
3031,221,492.907,3,9.75,5,15.24,2,8,2,4.75,3,11.58,3,7.5,2,5,5,11.97,3,5.54,4,31.48,5,16.15,4,11.5,3,6.985,1,3.75,4,30.2,4,11.5,5,12.7,4,9.56,6,15.65,7,118.16,7,14.94,5,15.3,5,13.16,6,33.32,319,916.592
3032,485,"1,108.93",11,33.47,6,17.41,4,14,8,33.25,7,52.5,7,28.5,4,16.28,6,19.5,4,15,11,47.26,7,29,6,24.25,3,24,8,29.61,5,16,4,19,5,19.5,7,24.75,11,55.92,9,30.14,8,27.594,9,36,7,17,7,33.95,649,"1,772.81"
3033,321,699.661,5,18.195,6,20.1,9,29.5,6,17.95,6,25.17,1,2.5,4,15,10,41,3,7.9,13,45.28,4,14,3,13.1,10,30.75,15,74.775,9,41.06,4,16.5,5,18.5,8,31.29,8,27.5,5,14,5,14.5,9,39.63,6,19.9,4,20.5,479,"1,298.26"
3034,255,582.207,6,19.65,2,7.6,1,1.52,5,16,4,15.56,6,24,2,5,4,14,4,11.5,2,8.64,5,11.34,1,5,6,55,7,26.5,11,40.18,8,28.25,4,14.5,6,23.25,7,23.84,11,42.5,2,7,2,8,3,18.5,4,19.5,368,"1,029.04"
3036,162,416.67,4,9.32,3,13.2,5,18.36,3,7.55,1,2,5,39.13,3,17.75,2,8,0,0,3,9,5,21,1,4.5,1,1.5,1,5.4,4,18.12,2,21.5,5,20,1,4,3,11.25,2,5,2,9,5,20.5,0,0,3,13.65,226,696.4
3037,"1,607","3,857.53",19,53.22,18,69.76,29,118.065,21,79.34,23,111.195,22,81,24,89.4,18,81.885,22,97.3,29,123.78,34,144.79,21,81.6,23,91.16,37,141.79,38,149.87,27,112,40,158.18,27,114.54,26,106.93,18,70.76,28,122.24,31,136.885,34,142.1,16,72,"2,232","6,407.32"
3038,909,"2,271.02",11,40.4,8,30.14,14,60.84,10,28.95,14,59.15,20,76.27,13,48.27,19,82.578,9,40.67,11,46.41,23,93.635,8,36.3,8,28.5,9,73.225,18,64.68,20,86.73,21,82.5,19,85.945,15,63.995,13,44.2,16,68.424,14,54.75,12,55.7,13,55.62,"1,247","3,678.91"
3039,232,513.36,3,4.75,4,10.5,4,14.04,3,10.5,2,35,3,8.95,4,19.61,4,13.81,3,10,3,8.55,3,13.8,1,4,5,27.5,1,5,4,19.16,4,9.84,3,19.5,3,6.82,2,9,1,10,7,16.84,7,25.25,4,30,3,35.4,313,881.18
3040,417,"1,000.97",4,9.62,6,25.68,5,19,7,20.47,5,42.5,8,23.54,12,33.63,6,18.1,3,10,4,15,4,10.56,6,18.424,4,16.75,9,47.39,5,19.04,6,22,7,24.02,7,23.87,7,29,4,14.805,17,63.75,7,29,7,23.476,6,19.1,573,"1,579.69"
3041,223,526.527,1,4,3,6.64,6,22.09,4,11.05,4,19.5,5,18.598,3,9.704,0,0,2,6.4,7,27.835,2,9.5,4,12,4,12.75,6,22.4,6,21.5,6,28.752,2,8.225,4,11.56,5,15.97,2,7,5,19.19,10,39.75,3,13,4,24,321,897.941
3042,332,736.723,5,18.8,4,13.1,6,15.26,8,18.51,7,21.75,8,24,3,7.75,4,10,3,11,9,31.73,11,36.66,5,13.75,4,21.75,6,20,9,62.2,5,14.145,10,52.5,6,50.5,4,15,5,15,5,49.5,5,40.5,7,40.13,4,15.75,475,"1,356.01"
3043,482,"1,097.51",5,16.6,2,4.3,15,57.48,4,11.25,12,70.8,6,45.4,9,53.94,2,6,8,23.9,4,10.1,10,37.3,7,25.78,10,37.21,18,81.5,20,67.83,13,46,16,102.325,8,28.5,12,43.04,5,52.5,17,55.66,12,48.78,14,67.18,9,34.9,720,"2,125.79"
3044,493,"1,041.90",3,7,4,12.75,9,25.25,3,9.25,8,43.64,6,17.42,8,23.345,10,43.74,8,31.02,10,28.06,8,27.875,7,30,9,34.75,7,24.28,8,27.12,8,35.97,6,22.46,5,17.905,11,37.31,9,31.75,4,13.5,9,33.35,5,15.5,6,24,664,"1,659.15"
3045,2,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.63
3046,553,"1,136.69",7,18.07,10,35.005,7,20.63,11,35.44,10,32.28,8,25.79,11,35.01,10,31.53,11,35.24,9,132.825,8,30,5,16.75,9,31.25,16,63.3,11,44.25,8,27.3,12,57.91,7,25,12,63.69,15,47.85,14,57.61,8,27.25,11,37.33,13,42.36,796,"2,110.36"
3047,349,775.047,5,15.99,6,12.52,3,9.5,9,26.7,6,39.56,5,19.36,7,78,2,34,6,25.04,9,39.5,5,13.75,4,12.5,9,29.5,14,49.2,7,22.5,11,52.02,9,136.68,7,37.6,4,17.25,16,60.15,4,16,11,46.1,7,53.5,7,17.55,522,"1,639.52"
3048,434,958.309,8,28.55,6,23.2,4,11.9,8,27.24,9,24.875,5,34.24,5,15.495,1,3.5,7,21.35,8,30.5,8,30.89,4,14.01,10,30,14,44.2,10,31.87,7,28,5,18.25,10,33.44,5,11.5,5,19,11,37,5,48.5,6,26.25,7,30,602,"1,582.07"
3049,235,594.364,5,14.5,1,4,6,23.849,7,23.92,8,32.04,3,12,4,11.308,2,9.17,2,10.035,7,22.51,1,4.5,2,8,4,17,5,14,3,9,4,23,3,12.5,2,6,6,20.5,6,21.75,11,35.25,8,44.25,7,30.25,5,23.2,347,"1,026.90"
3051,50,93.67,0,0,3,7.57,2,3.21,0,0,1,3,4,5.75,2,6,0,0,0,0,2,14,3,9.48,1,2.08,1,2,0,0,1,2.12,0,0,1,3,1,5,0,0,1,10,1,5.75,3,9.25,3,37,3,31.75,83,250.63
3052,31,70.929,1,2.34,0,0,0,0,1,1.5,0,0,1,1.6,0,0,1,1.5,0,0,0,0,1,1.5,1,2,0,0,1,5,1,3.18,0,0,0,0,0,0,0,0,1,5,0,0,1,5.5,1,4,1,2,43,106.049
3053,33,65.535,0,0,0,0,0,0,0,0,0,0,1,1.53,1,3.5,0,0,0,0,0,0,0,0,3,9.5,2,6,0,0,1,3.12,0,0,1,3,1,1.5,2,16.75,0,0,2,4.77,1,4,0,0,0,0,48,119.205
3054,89,172.972,0,0,1,1.71,2,3.15,1,1.56,0,0,1,1.96,2,10.5,1,4,1,2,2,5,0,0,1,4,2,8.91,1,3,2,6.005,1,2.43,4,23.25,2,5.22,1,2,1,3.5,6,15.9,5,12.975,2,5.9,3,9.03,131,304.972
3055,226,498.478,2,4.4,0,0,4,17.6,6,15.52,0,0,5,9.52,2,4.68,1,2,2,5.25,0,0,3,7.8,4,13.63,4,12.085,2,8.83,1,2.12,1,3,1,3,6,17.5,4,14,1,3.38,4,13,8,25.605,5,18,2,25,294,724.398
3056,361,737.716,1,5,1,1.75,3,10.14,4,10.66,6,31.83,1,5,9,30.61,2,5.98,8,18.02,4,9.81,3,14.06,4,11.16,7,56.09,3,8.32,9,23.73,2,7,3,10.16,3,10.635,10,36.66,12,48.11,7,43.75,7,24.1,9,27.5,8,28,487,"1,215.79"
3057,124,270.422,0,0,4,13.64,2,24.5,3,7,1,3.06,2,3.56,1,4.505,4,13.25,3,11,4,16.77,0,0,3,8.805,1,7.14,0,0,3,12.694,4,12.74,5,21.25,2,5.38,3,8.75,3,9,2,7.22,3,12,2,8.5,6,74.25,185,555.436
3058,747,"1,633.01",7,15,9,48.8,19,90.36,13,41.62,9,32.16,1,2.28,9,41.8,12,47.72,10,56.25,12,40.825,11,74.12,10,31.49,10,57.75,14,46.75,20,176.182,11,60.79,8,29.25,8,74.75,15,58.72,15,45.93,17,56.8,21,130.71,22,70.75,16,51.345,"1,046","3,015.17"
3059,423,"1,204.15",2,5.4,5,22.4,10,35.51,5,24,9,37.75,10,42.504,11,46.37,6,37.17,6,20.29,12,64,11,48.5,6,23.6,8,44,21,89.22,12,60.45,18,106.75,10,42.75,10,44.2,17,87.25,18,69.7,14,57.395,13,55,10,48,13,62.2,680,"2,378.56"
3060,218,481.466,3,9.6,2,4.5,3,10.9,6,21.49,2,8.04,1,2,5,16.01,4,13,3,7.5,4,14.7,5,12.25,5,25,5,21.25,4,9.849,6,23,6,24.5,7,86.5,2,7.5,4,20,9,25.5,4,15,7,23.75,1,4,7,20,323,907.305
3061,88,240.77,2,53,2,8.32,4,17.79,3,36.25,1,1.6,4,45.27,6,24.62,2,7.5,7,24.6,1,5,1,12,0,0,2,9,4,46.2,0,0,3,40,4,24.21,11,148,2,19,6,31.5,6,30.25,6,115,5,20.5,6,56.4,176,"1,016.78"
3062,2,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,114.75,0,0,0,0,4,118.96
3063,18,68.13,1,10,1,5.06,0,0,0,0,0,0,0,0,1,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,6,0,0,1,3.04,2,15.17,0,0,0,0,1,1.5,1,1,0,0,28,120.1
3064,"1,973","4,496.52",41,121.91,28,92.45,25,89.63,49,166.48,26,90.15,32,120.215,35,140.37,36,130.21,28,124.19,50,183.714,51,201.305,44,196.38,47,164.313,66,248.845,56,226.86,46,179.79,50,214.35,42,176.3,51,222.81,57,222.82,72,285.62,47,207,42,176.65,31,147.75,"3,025","8,626.64"
3065,80,140.126,1,3,0,0,1,4.275,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3.5,1,0.78,2,6.62,1,4,1,3,2,6.984,0,0,4,21.78,4,12.76,3,12.65,2,3.5,4,18,2,6.37,110,249.345
3066,40,83.475,1,2.07,0,0,1,3,2,12,1,1.5,0,0,2,7,0,0,0,0,2,5.795,2,14,0,0,2,12,2,6.08,0,0,2,8,0,0,1,8.32,1,10,2,5.78,3,8.75,0,0,2,9.34,0,0,66,197.11
3067,52,138.396,1,1.38,1,2.64,1,5,1,1.71,1,3,1,6,0,0,0,0,0,0,0,0,1,3,0,0,2,40,3,17.08,2,8,1,15,0,0,1,3,1,5,0,0,4,11.755,5,45,2,6.12,4,31.25,84,343.331
3068,281,590.508,3,12.92,6,19.98,7,16.39,3,7.1,6,13.16,5,15.15,3,27,2,5.08,5,20.055,4,12.62,7,21.17,6,15.68,2,21.32,3,11.75,4,9.09,1,3,2,5.12,0,0,4,14.18,5,14.07,9,28.381,10,27.96,5,13.25,7,23.32,390,948.254
3070,555,"1,154.19",6,17.2,2,7.4,5,21.95,7,18.86,7,19.78,9,23.37,8,17.55,7,25.39,10,30,9,28.75,11,31.51,7,22.15,6,20.5,9,38.6,9,29.165,10,32.17,11,36.51,12,63.47,18,57.13,16,46.25,37,106.1,20,58.5,17,52.078,8,19.85,816,"1,978.42"
3071,310,630.15,2,7.18,9,26.48,3,8.615,7,20.09,4,12.76,2,6,3,8,11,113.35,3,10,4,12.62,7,21.21,6,15.11,4,12,5,16.47,4,15.06,5,16,7,25.75,8,17,12,26.5,15,69.46,18,40.525,26,59.35,9,31.5,5,19,489,"1,240.18"
3072,605,"1,373.90",14,40.085,9,49.035,8,21.495,6,19.8,5,18.43,8,35.53,4,15.18,6,18.95,6,22.315,10,41.18,2,8.5,11,37.305,10,35.75,11,40.535,14,74.25,9,26.06,12,38.59,10,36.25,18,51.81,19,56.73,54,124.75,34,70.5,17,122.51,14,49.51,916,"2,428.95"
3073,"1,006","2,037.87",17,50.305,15,74.82,14,42.5,11,32.94,11,36.935,16,49.43,20,97.035,15,56.72,11,52.46,9,35.25,12,38.7,8,29.61,24,64,14,46.08,13,38.88,14,45.41,11,45.54,20,76.25,22,80.66,23,90.19,64,155.83,77,151.28,32,113.525,17,66,"1,496","3,608.22"
3074,456,"1,031.21",9,24.5,6,18.37,9,31.3,14,50.1,12,32.96,6,20.5,11,33.1,9,32,4,16,12,74.55,7,22.75,7,22.35,10,42.3,8,39.75,9,36.89,9,38.6,11,40,9,28.94,9,93,10,135.03,7,69.95,12,40.5,13,179,9,74,678,"2,227.65"
3075,448,"1,067.75",7,27.44,8,27.4,12,36.65,4,16.75,5,21,10,39.76,10,24.395,10,41.7,13,45.895,8,27.1,7,29.01,10,27.55,9,27.3,9,30.3,15,59.5,14,45.25,8,25.5,11,43.5,19,57.5,10,39.32,11,36.75,12,44.75,10,39.5,13,45,693,"1,926.57"
3076,"1,007","1,995.72",17,49.63,11,35.28,16,56.3,18,60.59,13,40.73,11,50.26,9,30.74,14,49.28,8,29.8,13,42.75,21,68.99,6,19.34,24,99.75,23,83,22,62.04,19,66.48,14,52,16,61.5,27,90.5,24,90.25,20,100.05,13,55.52,20,71.54,13,47.6,"1,399","3,409.64"
3078,245,532.983,3,7,2,6,4,11.605,3,10.02,3,10.64,0,0,4,15.5,2,4.5,2,8,2,9,1,4,2,7.5,4,14.25,2,6.17,6,15.56,5,13.035,7,28.24,7,21.45,9,25.982,8,23.17,15,51.125,12,46.792,5,17,11,55.867,364,945.389
3079,304,746.118,6,18.14,5,19.77,6,22.99,2,6.52,4,13.002,4,14.5,2,9.94,3,8.552,4,11.53,7,21.922,4,9,3,10.4,7,24.41,5,19.969,6,18.74,3,19.73,7,30.13,4,15.1,6,26.925,2,16,3,12.5,7,26,6,24.41,10,36.02,420,"1,182.32"
3081,211,445.897,3,8.44,2,9.005,3,8.2,2,8.5,7,19.32,3,8.5,2,5.5,1,4,2,6.76,3,11.25,2,7,5,18.8,3,8.12,1,3,1,3.5,2,6,2,10.86,4,16.94,3,37.125,1,2,8,29,4,29.11,3,15,2,14.5,280,736.327
3082,734,"1,729.99",18,54.48,13,46.46,10,28.98,18,75.52,13,42.8,17,59.85,6,20,8,33.875,13,47.05,17,50.5,13,43.84,8,23,16,56.5,10,34.405,15,49,13,49.53,17,67,10,59.08,29,99.25,12,44.95,8,27.328,16,68.5,18,62.09,14,54.25,"1,066","2,928.23"
