Small Unit Installation Postcode,Previous Years (2001-2010) - Installations Quantity,Previous Years (2001-2010) - SGU Rated Output In kW,Jan 2011 - Installations Quantity,Jan 2011 - SGU Rated Output In kW,Feb 2011 - Installations Quantity,Feb 2011 - SGU Rated Output In kW,Mar 2011 - Installations Quantity,Mar 2011 - SGU Rated Output In kW,Apr 2011 - Installations Quantity,Apr 2011 - SGU Rated Output In kW,May 2011 - Installations Quantity,May 2011 - SGU Rated Output In kW,Jun 2011 - Installations Quantity,Jun 2011 - SGU Rated Output In kW,Jul 2011 - Installations Quantity,Jul 2011 - SGU Rated Output In kW,Aug 2011 - Installations Quantity,Aug 2011 - SGU Rated Output In kW,Sep 2011 - Installations Quantity,Sep 2011 - SGU Rated Output In kW,Oct 2011 - Installations Quantity,Oct 2011 - SGU Rated Output In kW,Nov 2011 - Installations Quantity,Nov 2011 - SGU Rated Output In kW,Dec 2011 - Installations Quantity,Dec 2011 - SGU Rated Output In kW,Jan 2012 - Installations Quantity,Jan 2012 - SGU Rated Output In kW,Feb 2012 - Installations Quantity,Feb 2012 - SGU Rated Output In kW,Mar 2012 - Installations Quantity,Mar 2012 - SGU Rated Output In kW,Apr 2012 - Installations Quantity,Apr 2012 - SGU Rated Output In kW,May 2012 - Installations Quantity,May 2012 - SGU Rated Output In kW,Jun 2012 - Installations Quantity,Jun 2012 - SGU Rated Output In kW,Jul 2012 - Installations Quantity,Jul 2012 - SGU Rated Output In kW,Aug 2012 - Installations Quantity,Aug 2012 - SGU Rated Output In kW,Sep 2012 - Installations Quantity,Sep 2012 - SGU Rated Output In kW,Oct 2012 - Installations Quantity,Oct 2012 - SGU Rated Output In kW,Nov 2012 - Installations Quantity,Nov 2012 - SGU Rated Output In kW,Dec 2012 - Installations Quantity,Dec 2012 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
2572,76,191.635,13,31.98,12,42.1,12,34.63,7,18.52,7,14.23,12,25.19,0,0,1,1.52,1,1.59,0,0,6,12.42,1,1.48,1,3,2,3.5,5,13.24,6,10.15,9,16.86,4,9.44,3,9.16,3,6.6,0,0,0,0,3,9.7,3,7.04,187,463.985
2573,67,129.576,9,18.31,10,16.14,5,8.43,4,6.82,4,7.546,13,31.22,0,0,1,1.56,4,9.35,0,0,1,1.5,0,0,1,3.04,3,6.6,4,12.12,2,3.36,16,31.99,7,13.82,1,3.04,5,9.645,3,6.22,4,11.44,6,21.2,8,28.57,178,381.497
2574,82,170.44,14,32.41,19,48.54,10,18.42,8,23.28,14,26.725,16,32.94,0,0,4,8.46,2,5.3,0,0,3,7.48,3,6.56,3,6.31,1,1.52,7,37.8,5,11.06,14,41.1,22,51.585,1,1.54,5,11.66,4,9.98,6,14.67,3,8,9,30.58,255,606.36
2575,184,410.699,25,81.76,26,66.014,40,114.635,26,67.838,18,46.495,38,99.74,17,30.73,16,30.04,4,8.08,1,2.85,8,20.9,2,3.42,5,10.29,4,16.87,12,21.12,14,29.64,16,38.325,80,151.66,7,21.905,15,35.09,12,36.76,10,32.52,21,52.235,25,87.16,626,"1,516.78"
2576,151,299.908,13,34.074,16,37.6,21,39.165,12,33.004,18,60.705,19,46.762,1,1.54,6,10.32,3,6.14,1,4.94,2,8.6,2,7.96,2,4.48,4,9.94,7,12.2,9,30.565,12,25.949,18,36.414,4,11.57,3,8.26,7,17.24,8,20.21,9,25.91,17,38.74,365,832.196
2577,223,521.094,31,94.505,28,88.958,41,136.24,22,79.69,25,85.819,39,136.476,3,4.62,7,11.12,2,8.09,5,13.108,2,22.11,9,42.64,4,6,3,5.82,12,26.55,6,16.775,8,13.708,25,123.9,11,22.728,7,22.55,9,35.385,10,23.82,23,64.725,15,50.71,570,"1,657.14"
2578,65,115.714,1,7.4,7,22.6,14,30.755,6,19.055,4,7.175,10,24.245,0,0,3,14.63,0,0,1,1.5,5,11.185,0,0,0,0,1,3.12,1,3,5,18.74,6,12.59,6,14.775,1,3,2,7.215,2,6,5,12.9,5,17.88,0,0,150,353.479
2579,73,160.225,5,21.744,10,31.61,13,37.21,3,11.33,11,22.155,15,38.8,2,2.96,2,5.12,4,6.28,0,0,6,13.26,5,12.13,3,6.73,3,12.66,2,3.48,6,25.96,12,26.995,6,15.54,2,4.54,3,7.025,8,24.999,6,19.23,3,7.265,7,16.269,210,533.517
2580,301,793.995,57,168.335,52,147.425,46,154.115,32,100.755,68,173.436,99,234.129,11,18.025,23,38.322,10,30.31,11,21.905,13,55.445,5,13.34,8,20.46,10,24.455,14,33.53,13,36.95,36,93.76,58,204.247,13,37.975,6,19.575,8,29.67,26,65.626,22,64.02,19,63.856,961,"2,643.66"
2581,26,114.465,2,6.82,4,26.56,7,46.445,3,25.3,3,21.99,7,25.07,2,3.04,0,0,0,0,5,9.88,3,17.86,0,0,0,0,1,7.98,1,1.52,0,0,3,18.81,6,29.975,1,1.6,2,6.6,0,0,4,8.825,3,6.89,7,22.5,90,402.13
2582,162,485.293,15,67.07,21,78.22,39,163.97,20,79.79,27,119.86,38,118.865,6,17.62,7,19.664,11,21.71,10,25.195,5,9.3,5,19.735,3,9.12,5,11.7,7,20.5,0,0,4,13.09,11,53.82,7,26.565,6,19.1,13,37.02,11,41.065,4,19.59,15,50.265,452,"1,528.13"
2583,42,97.26,5,16.155,6,29.34,3,14.73,5,22.3,4,11.64,5,20.1,0,0,1,2.28,0,0,5,15.96,3,8.76,1,2.09,2,4.52,4,10.824,3,7.44,2,3.02,15,56.1,18,64.89,5,10.68,9,34.29,5,18.01,8,29.7,7,30.62,5,16.915,163,527.624
2584,2,4.85,0,0,1,10.11,0,0,1,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.2,0,0,0,0,0,0,2,6.501,0,0,7,32.841
2585,1,10.2,0,0,1,7.74,1,9.62,2,18.86,0,0,0,0,0,0,1,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.945,0,0,0,0,1,2.09,0,0,0,0,0,0,8,60.655
2586,29,65.815,2,7.48,1,5.98,2,11.665,4,8.185,9,47.22,3,6.82,1,1.61,0,0,0,0,1,1.14,2,3.04,0,0,4,9.67,2,4.14,7,24.65,0,0,6,17.68,11,33.42,0,0,3,6.84,0,0,2,6.24,1,5,9,28.48,99,295.075
2587,23,85.31,1,4.18,3,9.86,9,53.45,2,15.9,3,8.78,3,15.12,0,0,0,0,0,0,0,0,2,3.5,2,8.12,0,0,3,7.25,1,6.84,2,3.61,5,9.04,13,33.88,1,3.12,1,2,1,1.5,2,6.12,3,15.66,5,15.54,85,308.78
2588,13,82.88,1,5.25,1,10.455,1,2.925,3,16.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.61,1,7.52,1,5.13,1,3.04,2,6.34,0,0,0,0,25,142.02
2590,62,220.515,2,3.72,4,25.21,9,40.79,4,16.92,8,31.52,6,29.095,2,4.87,1,2.35,1,10,1,9.88,5,18.02,4,68.455,2,3.68,5,10.95,10,26.32,5,15.2,10,31.195,17,61.745,4,21.21,10,29.41,1,4,11,37.78,10,34.665,11,31.14,205,788.64
2594,129,380.195,11,56.165,26,106.265,30,113.99,14,59.13,10,44.875,16,55.42,3,15.84,1,1.5,3,12.92,5,10.27,11,54,7,25.05,2,9.12,9,30.24,11,50.625,12,55.18,10,50.44,13,48.85,10,26.32,4,14.04,8,29.14,14,35.425,9,27.89,15,50.515,383,"1,363.41"
2600,67,153.462,5,12.85,8,23.98,8,23.83,10,30.67,17,52.79,40,164.585,5,16.124,5,16.21,3,4.56,4,9.24,5,15.86,2,6.56,0,0,1,1.52,1,1.52,0,0,3,12.19,30,49.6,1,3.12,3,5.62,0,0,1,1.75,3,17.85,4,30.51,226,654.401
2601,3,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60.76
2602,345,664.609,15,37.79,22,61.627,45,167.012,43,116.514,91,226.06,152,388.831,20,41.2,30,63.839,14,29.65,12,38.819,6,27.47,5,15.324,2,6.05,11,23.126,4,9.57,4,14.03,7,16.53,9,24.14,4,11.06,5,17.26,3,7.99,4,10.92,7,19.75,11,46.605,871,"2,085.78"
2603,53,171.84,2,2.75,9,53.144,11,40.44,10,21.604,11,32.869,37,103.351,7,27.18,8,26.96,3,7.584,3,7.6,3,13.16,0,0,0,0,2,6.24,0,0,0,0,0,0,5,19.2,2,8.51,1,34.79,0,0,2,14.18,0,0,2,12.75,171,604.152
2604,50,95.378,1,2.66,3,7.42,8,16.35,4,10.5,18,35.37,26,50.815,5,10.33,5,12.904,3,6.1,4,10.095,1,3.99,0,0,0,0,1,3.332,0,0,1,3,1,1.56,2,4.56,0,0,3,16.61,1,2.5,1,5,2,6.23,2,10,142,314.704
2605,147,323.743,13,41.044,12,25.63,16,40.51,28,67.3,38,110.409,80,220.296,13,37.881,7,21.6,4,9.12,6,22.44,2,3.86,2,5.52,1,2.86,1,2.28,3,8.04,1,1.52,3,12.555,5,17.704,2,9.35,1,3.51,0,0,3,10.015,0,0,6,18.12,394,"1,015.31"
2606,80,173.368,7,16.29,3,13.1,4,15.35,19,54.33,23,43.665,38,124.95,9,33.944,10,25.65,7,11.588,2,3.72,2,3.06,1,1.52,0,0,0,0,2,3.08,2,16.58,4,11.09,45,71.82,1,2.45,2,5,2,14.95,2,9.1,2,15.35,2,7.76,269,677.715
2607,132,273.21,14,29.43,19,48.37,30,98.58,22,65.8,48,112.818,102,261.74,13,33.39,13,30.56,7,12.8,7,23.704,3,9.05,2,5.33,0,0,1,3.99,4,7.6,2,3.408,8,26.95,9,28.12,3,14.95,2,8.185,4,42.095,4,12.96,3,27.41,6,27.9,458,"1,208.35"
2609,2,4.2,1,29.52,0,0,2,3.02,0,0,5,129.648,4,14.67,3,32.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,213.378
2611,343,664.648,16,32.245,25,76.91,55,141.78,48,134.47,87,212.998,192,492.615,29,86.845,33,106.389,14,25.11,11,20.54,8,17.605,7,16.486,2,9.32,7,18.386,10,28.95,6,12.16,16,43.49,11,28.365,8,34.305,10,27.885,5,24.31,6,26.445,18,56.7,17,82.242,984,"2,421.20"
2612,75,165.09,4,7.54,3,13.11,11,22.84,12,29.34,19,49.82,33,101.861,4,6.88,5,19.9,4,8.385,4,38.848,0,0,0,0,1,9.88,1,45.825,0,0,0,0,0,0,3,13.25,2,4.76,1,4,2,13.14,1,2.52,1,5,3,14,189,575.989
2614,262,529.409,11,31.955,31,59.85,35,99.29,33,73.53,81,185.473,122,311.391,19,53.135,19,44.714,14,36.235,4,10.415,3,8.98,5,12.31,1,3.04,3,5.7,7,19.9,10,21.593,15,38.892,13,43.705,3,11.43,2,5.47,1,3.675,3,17.185,6,16.03,8,33.07,711,"1,676.38"
2615,396,721.595,30,77.5,73,168.1,71,184.39,67,159.705,200,424.162,299,675.817,54,140.4,41,92.67,22,55.77,13,27.095,14,41.843,12,30.825,8,22.37,8,16.23,22,57.87,15,36.995,27,65.378,48,144.045,12,41.76,13,50.035,8,26.94,19,60.94,19,86.286,19,96.51,"1,510","3,505.23"
2616,1,9.62,1,29.7,0,0,1,1.88,0,0,0,0,2,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44.12
2617,261,641.643,17,38.915,30,69.505,44,116.185,53,153.845,119,300.581,194,471.308,31,96.509,26,56.305,22,56.785,16,39.495,7,33.065,5,9.785,3,14.65,4,9.25,11,25.44,32,61.58,25,69.61,35,108.8,5,14.24,7,21.75,14,55.395,8,24.44,10,43.78,16,58.71,995,"2,591.57"
2618,32,113.13,3,11.405,4,21.158,8,48.36,5,15.29,5,19.51,4,18.02,0,0,2,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.36,0,0,4,15.519,0,0,0,0,1,6.5,0,0,1,1.56,0,0,70,295.482
2619,60,211.2,12,32.64,12,36.145,13,33.84,9,28.06,11,25.12,15,36.45,1,2.09,2,6.08,1,3.04,5,11.975,3,7.58,0,0,2,3.04,1,3,1,1.8,4,7.02,3,8.54,2,5,6,20.49,5,21.05,0,0,1,2.5,8,24.26,4,11.36,181,542.28
2620,411,"1,206.33",44,155.03,64,232.68,66,237.77,31,144.7,52,230.79,76,266.005,6,17.384,13,44.955,12,29.265,21,56.72,8,32.84,7,35.72,6,15.86,6,25.13,12,34.332,7,38.092,17,49.84,20,71.489,10,34.82,9,22.595,7,24.04,11,40.995,28,126.033,17,67.765,961,"3,241.18"
2621,118,404.088,13,62.335,19,87.32,27,133.12,10,62.06,9,46.81,8,31.719,5,14.24,5,14.1,5,7.81,7,14.55,3,6.08,2,10.715,2,8.8,5,13.7,3,4.061,1,5.06,9,31.435,10,28.145,8,21.61,5,15.685,9,27.86,5,23.12,8,54.86,3,11.03,299,"1,140.31"
2622,159,305.12,5,25.26,11,33.77,13,74.775,9,35.184,9,70.65,10,29.75,1,0.96,4,9.495,5,10.92,8,47.37,3,8.27,0,0,2,3.25,0,0,2,6.63,1,1.52,6,14.355,12,60.391,2,5.2,2,3.95,1,1.2,1,3,2,2.438,10,51.212,278,804.67
2623,6,9.25,1,1.51,0,0,0,0,0,0,0,0,2,3.075,0,0,1,3.08,0,0,2,3.81,0,0,1,1.52,0,0,0,0,0,0,0,0,0,0,1,3.04,0,0,1,7.05,0,0,0,0,0,0,1,5.04,16,37.375
2624,1,10.2,0,0,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15.15
2625,1,2.4,1,3.08,0,0,0,0,0,0,1,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10.43
2626,13,26.06,3,11.78,3,5.6,0,0,0,0,2,7.5,0,0,1,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,23,54
2627,74,147.925,4,14.04,11,41.63,11,28.605,7,29.65,7,22.62,5,12.065,3,7.075,0,0,1,3.08,0,0,1,2.11,0,0,1,14.4,1,1.48,4,13.09,1,1.9,0,0,5,31.12,0,0,1,5.265,2,15.01,2,17.255,6,15.455,4,24.47,151,448.245
2628,29,55.84,1,5,5,16.56,2,10.74,3,5.7,2,12.95,2,20.4,0,0,0,0,0,0,0,0,2,3.165,2,5.28,2,31.81,1,1.48,0,0,0,0,0,0,2,11.4,0,0,2,4.68,1,3.675,2,8.53,7,21.73,0,0,65,218.94
2629,3,8.5,1,10.5,1,8,0,0,0,0,2,11.79,0,0,0,0,0,0,1,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.5,0,0,0,0,0,0,0,0,9,48.37
2630,184,367.256,21,66.67,12,42.84,21,66.63,15,35.14,13,30.954,22,73.46,7,14.394,0,0,0,0,2,4.56,3,6.27,0,0,4,12.14,6,15.73,8,16.98,3,9.73,6,20.795,14,45.84,5,10.5,3,8,2,4.6,2,8.8,14,44.27,3,6.84,370,912.399
2631,10,20.59,0,0,0,0,1,2.1,1,4.99,1,10,3,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.04,0,0,1,3.04,1,1.5,0,0,0,0,0,0,0,0,1,2.07,0,0,21,52.89
2632,53,74.865,0,0,4,19.53,5,11.96,2,11.31,3,13.28,4,7.62,1,1.52,0,0,0,0,2,1.87,0,0,0,0,0,0,0,0,1,5,0,0,1,0.83,1,2.09,0,0,3,11,0,0,2,4.5,0,0,0,0,82,165.375
2633,7,9.78,0,0,0,0,0,0,0,0,0,0,1,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,9,17.82
2640,668,"1,427.85",104,293.93,71,209.815,54,176.66,37,136.832,46,142.255,189,354.364,20,55.222,15,31.56,8,15.69,11,29.521,17,47.456,17,65.276,8,26.538,11,34.67,17,52.545,15,37.905,39,105.578,93,361.975,21,69.67,21,53.855,19,55.59,28,84.925,30,97.48,42,150.915,"1,601","4,118.08"
2641,163,336.076,35,98.55,26,58.24,8,22.42,19,47.085,39,65.5,47,96.514,15,30.43,13,29,17,39.79,3,6.575,1,1.54,6,16.77,6,13.711,4,9.841,2,3.53,18,39.355,18,53.651,34,117.218,6,12.6,9,16.41,7,13.62,14,34.935,12,45.605,17,54.5,539,"1,263.47"
2642,99,263.055,16,81.97,8,37.9,19,115.78,8,55.47,7,38.64,4,13.26,7,17.78,3,13.68,3,7.66,2,3.04,1,3.42,0,0,3,9.64,1,1.48,2,4.6,6,24.21,2,5.32,12,50.45,4,19.65,6,20.16,1,3.15,4,14.6,2,4.01,5,45,225,853.925
2643,49,92.05,13,26.99,10,20.44,6,21.18,3,5.58,20,156.79,6,12.906,29,274.1,2,4.64,1,2.12,4,8.09,4,8.61,3,6.134,0,0,5,20.725,8,16.64,1,1.5,10,23.665,12,30.265,2,5.145,2,3.2,11,32,8,26.02,3,9,10,39.97,222,847.76
2644,42,122.08,9,58.12,6,44,7,43.02,7,38.64,1,7.6,7,51.536,0,0,3,14.08,0,0,0,0,6,37.57,1,1.9,1,2.544,1,1.52,3,4.72,0,0,1,3.51,8,36.785,1,5,0,0,2,5.31,2,5.4,2,4.37,2,13.04,112,500.745
2645,7,14.175,0,0,0,0,0,0,3,12.96,1,10.26,1,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,0,0,2,7.02,2,15,0,0,0,0,0,0,0,0,0,0,2,6,19,68.455
2646,137,443.202,43,145.12,23,69.442,24,123.09,23,192.421,27,223.05,15,110.566,4,11.678,5,18.835,2,3.44,5,30.74,4,13.26,2,6.04,4,9.54,3,6.08,3,18.92,6,17.97,9,27.2,19,85.09,4,23.12,1,3.6,22,62.7,17,46.02,12,44.72,33,120.14,447,"1,855.98"
2647,43,113.28,15,46.648,5,18.82,15,29.92,9,18.854,8,16.44,5,25.16,6,12.386,1,2,0,0,0,0,0,0,0,0,1,2.544,2,6.16,6,19.655,5,23.27,6,18.475,13,49.975,4,15.5,3,7.93,3,13,3,9.92,12,127.08,19,77.99,184,655.007
2648,19,49.966,1,2.508,1,1.62,0,0,0,0,4,14.16,3,8.016,0,0,1,3.055,0,0,0,0,1,2,1,4.83,0,0,3,8.78,4,12.41,1,1.52,2,7.752,2,8.94,0,0,5,23.135,1,4.935,3,11.58,2,7.8,2,7.66,56,180.667
2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.77
2650,479,"1,193.55",79,335.329,67,311.285,83,334.469,63,331.344,61,223.115,126,310.062,12,22.315,6,30.104,8,22.9,14,34.675,20,50.88,17,43.19,11,27.55,21,62.12,22,80.6,25,85.045,54,207.79,109,404.085,49,159.82,51,144.525,28,86.52,36,122.2,55,206.31,88,380.22,"1,584","5,210.01"
2651,8,26.2,2,8.37,1,2.28,0,0,1,1.54,0,0,1,1.52,3,5.03,0,0,0,0,1,1.52,0,0,0,0,1,2.97,2,4.45,0,0,1,2.7,0,0,3,23.63,1,3,0,0,0,0,1,2.28,3,5.98,1,3.36,30,94.83
2652,38,130.91,4,28.29,8,33.75,12,75.184,10,63.92,15,82.22,12,74.743,3,5.955,2,3.055,4,24.91,0,0,5,34.48,3,13.89,3,4.75,6,30.6,2,5.98,7,33.58,10,53.56,9,45.63,4,8.38,4,9.99,4,17.41,2,6.185,4,15.07,5,29.49,176,831.932
2653,39,105.595,6,29.7,5,22.81,5,27.77,5,34.825,5,29.79,4,19.125,0,0,2,5.339,0,0,0,0,2,4.5,1,2.96,0,0,3,3.76,0,0,3,5.65,4,11.1,13,37.365,2,12.29,2,4.64,1,1.54,4,11.48,3,9.56,0,0,109,379.799
2655,26,59.929,5,30.465,5,35.65,4,28.97,2,17.86,6,32.76,0,0,0,0,1,2.28,1,1.54,1,9.88,2,13.3,0,0,0,0,1,9.88,2,6.08,2,5.25,3,9.505,2,19.76,3,8.24,3,11.92,1,4.4,1,2.3,2,4.09,8,23.12,81,337.179
2656,8,25.29,1,5.13,1,9.9,4,18.945,0,0,1,9.9,2,6.34,0,0,0,0,0,0,0,0,1,1.52,2,4.988,0,0,3,8.19,2,7.15,2,10.33,1,1.95,5,15.755,0,0,1,3.9,1,9.9,1,3,4,12.62,4,15.64,44,170.448
2658,33,138.04,6,20.73,3,16.08,1,6.29,1,9.9,3,17.01,2,6.19,0,0,2,5.4,0,0,1,9.88,0,0,0,0,0,0,0,0,1,1.52,1,2.16,0,0,3,22.22,1,2.15,0,0,0,0,2,4,1,2.76,4,15.18,65,279.51
2659,10,18.57,5,40.06,4,34.08,0,0,6,56.93,4,31.32,1,3.04,3,7.964,0,0,0,0,1,2.82,0,0,0,0,0,0,0,0,0,0,0,0,1,2.82,2,19.54,0,0,0,0,0,0,7,18.72,1,5.06,4,36,49,276.924
2660,27,90.54,3,17.86,5,23.19,7,25.06,2,11.42,2,20.11,1,9.72,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,2,7.22,3,5.13,1,8.84,0,0,4,11.26,1,4.14,1,2.28,1,2.15,2,10,2,9.06,2,8.55,67,268.05
2663,36,83.88,6,25.16,4,7.44,5,28.34,2,7.504,5,23.68,3,6,3,7.62,0,0,1,1.48,1,3.04,2,7.04,3,7.03,0,0,1,3.09,1,4.09,3,10.21,1,3.04,15,41.65,2,4.37,6,18.95,1,2.3,1,2.145,4,8.857,5,14.56,111,321.476
2665,12,57.244,6,46.87,7,52.565,3,23.93,0,0,6,53.625,1,3,0,0,1,10.26,0,0,0,0,0,0,1,7.05,0,0,1,1.52,0,0,0,0,2,5.005,3,9.28,2,3.52,0,0,0,0,0,0,2,6.78,0,0,47,280.649
2666,59,135.18,10,54.24,6,37.365,12,70.64,13,95.1,10,48.075,9,34.35,0,0,1,1.665,2,3.9,2,7.585,3,4.79,3,12.55,2,13.3,3,8.215,1,1.845,3,13.08,9,33.25,12,34.18,2,3.005,2,4.4,4,111.91,11,39.38,7,20.6,3,8.76,189,797.365
2668,1,0.16,0,0,0,0,1,3.04,0,0,3,6.59,0,0,0,0,0,0,0,0,0,0,2,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.87
2669,11,43.01,3,6.64,5,24.275,2,16.87,0,0,0,0,0,0,4,39.9,0,0,2,20,1,1.54,0,0,0,0,0,0,2,7.6,2,12.04,1,1.52,1,5,4,7.58,0,0,4,8.56,4,28.96,0,0,2,4,2,7.04,50,234.535
2671,23,60.06,19,85.93,7,40.615,9,57.64,4,26.22,4,18.44,3,23.95,1,10.26,4,10.545,4,10.22,0,0,6,16.5,4,18.38,2,12.92,2,6.14,2,4.05,0,0,2,5.66,17,58.86,1,3.5,5,15.77,2,6.84,10,37.12,2,10,3,11.25,136,550.87
2672,7,18.18,2,11.79,8,21.675,0,0,5,30.41,1,3.49,1,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.04,3,17.03,1,5,1,2.97,0,0,0,0,1,4,2,7,33,127.675
2675,7,21.52,1,5.13,3,143.04,1,30.24,6,53.01,13,71.75,1,1.52,0,0,1,1.71,1,5.13,0,0,0,0,0,0,1,1.52,0,0,0,0,0,0,0,0,2,13.6,0,0,1,2,0,0,2,8,1,3,18,53.06,59,414.23
2680,159,540.44,50,210.31,37,164.72,37,220.67,40,218.84,50,282.955,51,296.472,10,80.634,22,131.865,8,44.17,9,31.35,9,30.05,5,26.58,4,21.415,6,22.432,17,38.44,19,81.35,49,223.85,43,338.23,11,42.39,39,131.22,8,33.35,10,30.011,10,26.64,10,39.42,713,"3,307.80"
2681,19,63.52,7,22.17,3,20.97,2,11.78,7,59.305,4,35.7,7,27.4,0,0,1,3.04,3,30.78,0,0,0,0,0,0,0,0,0,0,1,10.12,0,0,1,1.49,5,35.64,2,8,2,5.24,0,0,0,0,0,0,1,3.5,65,338.655
2700,20,79.205,5,48.88,4,15.54,1,10.12,2,7.656,4,26.5,5,24.07,0,0,1,1.11,2,3.17,0,0,1,4.3,1,3.08,0,0,2,3,3,5.24,0,0,4,10.11,6,29.4,10,38,32,104.34,6,32.44,2,8.28,4,10.26,6,17.82,121,482.521
2701,26,100.46,1,3.85,2,19.8,8,17.795,2,12.685,2,11.96,2,3.04,1,5,0,0,0,0,0,0,0,0,1,2.97,0,0,1,1.88,2,3.68,1,1.98,6,13.75,9,23.405,1,1.6,3,11.31,1,3.12,7,44.39,4,13.17,3,13,83,308.845
2702,4,5.57,5,25.77,5,16.825,4,33.684,4,26.134,1,6.02,2,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.96,1,2.16,1,1.56,0,0,5,13.5,0,0,1,3,0,0,0,0,1,3.92,2,6.52,37,152.783
2703,4,15.97,2,11.4,2,14.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.63,0,0,1,1.52,4,24.08,0,0,0,0,0,0,1,1.5,16,75.93
2705,45,162.71,10,36.96,14,46.97,14,39.4,16,80.64,16,131.52,19,112.72,2,6.08,3,14.33,0,0,0,0,1,1.54,1,15,1,1.52,3,8.1,12,42.92,6,16.23,12,39.06,8,48.5,9,26,18,63.89,13,57.24,6,55.04,4,11.38,11,51.07,244,"1,068.82"
2706,9,28.58,3,26.14,3,7.32,2,5.43,2,11.12,2,5.06,2,3.04,2,20.14,2,4.68,0,0,1,9.88,1,4.94,0,0,0,0,0,0,0,0,0,0,1,3,2,11.445,0,0,0,0,1,4.14,1,3,0,0,0,0,34,147.915
2707,12,58.12,7,27.44,2,12.08,1,4.4,2,19.98,3,30.64,1,6,3,15.53,0,0,2,12.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.2,4,33.3,1,1.5,0,0,0,0,4,9.78,0,0,0,0,44,245.89
2710,100,298.855,11,41.96,14,50.31,10,71.81,4,20.4,6,22.23,9,22.114,1,1.71,4,9.18,2,7.63,3,15.96,3,11.67,3,19.98,3,16.41,5,17.06,6,18.78,2,14.23,4,19.64,15,104.66,5,14.215,16,49.7,4,29.45,9,36.18,2,10,19,80.215,260,"1,004.35"
2711,14,63.76,0,0,2,20.235,5,38.94,0,0,4,7.98,4,21.515,1,0.34,2,15.5,3,32.68,3,23.18,0,0,2,3.975,1,4.94,2,14.82,3,19.88,3,16.26,3,13,18,80.365,1,6,3,12,2,6.2,3,7.2,1,1.52,1,4.8,81,415.09
2712,5,6.8,1,2.88,2,13.57,4,18.73,4,17.86,1,2.22,0,0,1,3.99,0,0,0,0,0,0,1,3.18,0,0,0,0,0,0,0,0,0,0,1,2,1,2.45,0,0,2,4,1,5,1,5,1,5,4,20,30,112.68
2713,32,135.02,0,0,4,19.545,7,53.405,2,20.16,1,9.54,3,21.66,2,8.26,0,0,1,3.04,2,8.02,2,4.18,1,3.08,0,0,0,0,0,0,0,0,0,0,3,14.4,2,8.675,7,21.705,4,21.03,14,70.34,4,18.21,5,67.95,96,508.22
